cohort,interface,contingency,subject,duration,category,valence,arousal,premature,left,long,correct,delay,iti
VMU,keyboard,leftlong,18pvn,0.931,zebras,NaN,NaN,0,0,0,1,2.868164,2.531
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,77.83,0,1,1,0,0.7171021,3.069
VMU,keyboard,leftlong,18pvn,1.797,dogs,60,19.97,0,1,1,1,0.3834839,3.069
VMU,keyboard,leftlong,18pvn,0.931,positive,96.55,7.99,0,0,0,1,0.6836548,3.069
VMU,keyboard,leftlong,18pvn,1.797,wolves,40,15.57,0,1,1,1,0.633667,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,37.41,0,1,1,0,0.7670898,3.069
VMU,keyboard,leftlong,18pvn,2.2,positive,94.11,6.6,0,1,1,1,0.4169312,3.8
VMU,keyboard,leftlong,18pvn,1.797,wolves,40,29.83,0,1,1,1,0.4335938,1.8
VMU,keyboard,leftlong,18pvn,0.931,positive,94.11,6.6,0,0,0,1,0.9338379,2.203
VMU,keyboard,leftlong,18pvn,0.603,negative,26.58,70.28,0,0,0,1,0.4669189,3.069
VMU,keyboard,leftlong,18pvn,0.2,negative,9.52,78.44,0,0,0,1,0.6003418,1.8
VMU,keyboard,leftlong,18pvn,0.931,neutral,50.17,13.26,0,0,0,1,0.550293,3.8
VMU,keyboard,leftlong,18pvn,0.603,negative,35.16,39.16,0,0,0,1,0.633667,1.8
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,10.11,0,0,0,1,0.633606,1.8
VMU,keyboard,leftlong,18pvn,2.2,negative,29.62,36.97,0,1,1,1,0.4168701,3.8
VMU,keyboard,leftlong,18pvn,0.603,negative,19.14,78.34,0,0,0,1,0.5002441,3.8
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,100,0,0,0,1,1.167236,2.203
VMU,keyboard,leftlong,18pvn,2.2,zebras,NaN,NaN,0,1,1,1,0.3334961,3.397
VMU,keyboard,leftlong,18pvn,1.469,horses,NaN,NaN,0,1,1,1,0.8504028,2.203
VMU,keyboard,leftlong,18pvn,1.797,positive,97.82,5.85,1,-1,-1,-1,-2,-1
VMU,keyboard,leftlong,18pvn,1.797,positive,97.82,5.85,0,1,1,1,0.4669189,1.8
VMU,keyboard,leftlong,18pvn,0.603,dogs,80,73.59,0,0,0,1,0.4335938,2.203
VMU,keyboard,leftlong,18pvn,0.2,horses,NaN,NaN,0,0,0,1,0.6003418,3.8
VMU,keyboard,leftlong,18pvn,0.931,positive,94.4,37.63,0,1,1,0,0.6503296,3.8
VMU,keyboard,leftlong,18pvn,0.603,zebras,NaN,NaN,0,0,0,1,0.4668579,1.8
VMU,keyboard,leftlong,18pvn,1.797,wolves,20,83.21,0,1,1,1,0.4168701,1.8
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,12.39,0,0,0,1,0.6002808,3.397
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,14.1,0,0,0,1,0.550293,1.8
VMU,keyboard,leftlong,18pvn,2.2,positive,81.7,66.01,0,1,1,1,0.3835449,1.8
VMU,keyboard,leftlong,18pvn,2.2,positive,71.86,59.58,0,1,1,1,0.3668823,3.069
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,18.5,0,0,0,1,0.9838867,3.069
VMU,keyboard,leftlong,18pvn,1.469,dogs,80,80.2,0,1,1,1,0.4168701,3.397
VMU,keyboard,leftlong,18pvn,0.603,negative,32.22,48.06,0,0,0,1,0.633667,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,21.35,0,0,0,1,0.717041,2.531
VMU,keyboard,leftlong,18pvn,0.603,neutral,51.18,17.69,0,0,0,1,0.5002441,2.203
VMU,keyboard,leftlong,18pvn,1.469,horses,NaN,NaN,0,0,0,0,0.7337036,1.8
VMU,keyboard,leftlong,18pvn,0.931,horses,NaN,NaN,0,1,1,0,0.3834839,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,83.62,0,1,1,1,0.6836548,2.203
VMU,keyboard,leftlong,18pvn,0.2,horses,NaN,NaN,0,0,0,1,0.4669189,3.397
VMU,keyboard,leftlong,18pvn,1.797,wolves,20,70.58,0,1,1,1,0.3835449,1.8
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,69.11,0,0,0,1,0.4168701,3.069
VMU,keyboard,leftlong,18pvn,2.2,horses,NaN,NaN,0,1,1,1,0.4335327,1.8
VMU,keyboard,leftlong,18pvn,1.797,dogs,60,37.41,0,1,1,1,0.4502563,3.069
VMU,keyboard,leftlong,18pvn,1.469,neutral,50.61,21.66,0,1,1,1,0.4335327,3.8
VMU,keyboard,leftlong,18pvn,2.2,wolves,20,83.21,0,1,1,1,0.4168701,3.397
VMU,keyboard,leftlong,18pvn,2.2,horses,NaN,NaN,0,1,1,1,0.3835449,3.8
VMU,keyboard,leftlong,18pvn,0.931,negative,39.68,38.7,0,0,0,1,0.550293,1.8
VMU,keyboard,leftlong,18pvn,0.603,dogs,80,100,0,0,0,1,0.7836914,3.069
VMU,keyboard,leftlong,18pvn,0.603,negative,2.02,87.28,0,0,0,1,0.7337036,3.397
VMU,keyboard,leftlong,18pvn,1.797,wolves,40,15.16,0,1,1,1,0.4168701,3.069
VMU,keyboard,leftlong,18pvn,1.469,wolves,40,13.94,0,0,0,0,1.634155,3.069
VMU,keyboard,leftlong,18pvn,0.931,horses,NaN,NaN,0,0,0,1,0.8005371,2.531
VMU,keyboard,leftlong,18pvn,1.469,negative,9.52,78.44,0,1,1,1,0.6002808,3.397
VMU,keyboard,leftlong,18pvn,0.603,neutral,5.11,18.49,0,0,0,1,0.7337036,2.531
VMU,keyboard,leftlong,18pvn,1.469,negative,0.72,92.4,0,1,1,1,0.8170776,2.531
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,83.21,0,0,0,1,0.6002808,3.069
VMU,keyboard,leftlong,18pvn,2.2,negative,39.57,37.78,0,1,1,1,0.4669189,2.531
VMU,keyboard,leftlong,18pvn,2.2,neutral,49.67,21.31,0,1,1,1,0.5169067,1.8
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,10.84,0,1,1,1,0.4502563,3.069
VMU,keyboard,leftlong,18pvn,0.2,zebras,NaN,NaN,0,0,0,1,0.5169067,1.8
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,21.35,0,0,0,1,0.4503784,2.203
VMU,keyboard,leftlong,18pvn,1.797,positive,82.81,36.59,0,1,1,1,0.3835449,2.531
VMU,keyboard,leftlong,18pvn,2.2,dogs,60,19.97,0,1,1,1,0.3334351,2.531
VMU,keyboard,leftlong,18pvn,0.931,neutral,5.11,18.49,0,0,0,1,1.48407,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,11.17,0,0,0,1,0.9338379,3.069
VMU,keyboard,leftlong,18pvn,1.469,dogs,80,80.2,0,1,1,1,0.4669189,3.069
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,17.2,0,0,0,1,0.8170776,3.397
VMU,keyboard,leftlong,18pvn,2.2,negative,17.25,70.41,0,1,1,1,0.4169312,3.397
VMU,keyboard,leftlong,18pvn,0.603,wolves,20,77.02,1,-1,-1,-1,-2,-1
VMU,keyboard,leftlong,18pvn,0.603,wolves,20,77.02,0,0,0,1,0.633728,1.8
VMU,keyboard,leftlong,18pvn,2.2,neutral,50.17,13.26,0,1,1,1,0.3668213,3.397
VMU,keyboard,leftlong,18pvn,0.2,dogs,80,76.36,0,0,0,1,0.5836182,2.531
VMU,keyboard,leftlong,18pvn,0.931,horses,NaN,NaN,0,0,0,1,1.60083,2.203
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,64.55,1,-1,-1,-1,-2,-1
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,64.55,0,1,1,1,0.3834229,2.531
VMU,keyboard,leftlong,18pvn,2.2,zebras,NaN,NaN,0,1,1,1,0.550293,2.203
VMU,keyboard,leftlong,18pvn,1.469,neutral,5.11,18.49,0,0,0,0,0.5670166,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,94.62,0,1,1,1,2.0177,2.531
VMU,keyboard,leftlong,18pvn,0.931,neutral,50.87,20.61,0,0,0,1,0.9005127,3.069
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,79.87,0,1,1,0,0.3835449,2.531
VMU,keyboard,leftlong,18pvn,1.797,positive,95.17,8.46,0,1,1,1,0.3669434,3.8
VMU,keyboard,leftlong,18pvn,0.2,positive,96.55,7.99,0,0,0,1,0.6003418,3.397
VMU,keyboard,leftlong,18pvn,1.469,neutral,50.61,21.66,0,1,1,1,0.4169922,2.531
VMU,keyboard,leftlong,18pvn,0.603,zebras,NaN,NaN,0,0,0,1,0.4669189,3.069
VMU,keyboard,leftlong,18pvn,1.797,positive,71.86,59.58,0,1,1,1,0.4168701,3.8
VMU,keyboard,leftlong,18pvn,1.469,positive,77.76,51.2,0,1,1,1,0.4334717,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,77.02,0,0,0,1,0.6837158,3.069
VMU,keyboard,leftlong,18pvn,1.469,negative,2.02,87.28,0,1,1,1,0.550293,2.203
VMU,keyboard,leftlong,18pvn,0.931,negative,26.58,70.28,0,0,0,1,0.9338379,3.069
VMU,keyboard,leftlong,18pvn,1.469,dogs,80,88.43,0,1,1,1,0.3668213,3.069
VMU,keyboard,leftlong,18pvn,2.2,neutral,49.67,21.31,0,1,1,1,0.3835449,2.203
VMU,keyboard,leftlong,18pvn,0.603,wolves,20,74.33,0,0,0,1,1.334106,2.531
VMU,keyboard,leftlong,18pvn,2.2,wolves,40,11.17,0,1,1,1,0.4669189,2.203
VMU,keyboard,leftlong,18pvn,1.469,wolves,40,15.89,0,0,0,0,4.21875,2.531
VMU,keyboard,leftlong,18pvn,1.797,dogs,60,11.41,0,1,1,1,0.3835449,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,11,0,0,0,1,0.6835938,2.203
VMU,keyboard,leftlong,18pvn,0.603,horses,NaN,NaN,0,0,0,1,0.7670898,2.531
VMU,keyboard,leftlong,18pvn,0.2,neutral,49.67,21.31,0,0,0,1,0.6502686,3.8
VMU,keyboard,leftlong,18pvn,1.797,wolves,40,23.96,0,1,1,1,0.3835449,2.203
VMU,keyboard,leftlong,18pvn,2.2,positive,86.13,7.73,0,1,1,1,1.333984,1.8
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,14.1,0,1,1,1,0.7336426,3.069
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,78.57,0,0,0,1,0.633667,2.531
VMU,keyboard,leftlong,18pvn,0.603,wolves,40,13.94,0,0,0,1,0.633667,2.531
VMU,keyboard,leftlong,18pvn,0.931,positive,77.76,51.2,0,0,0,1,2.467896,3.397
VMU,keyboard,leftlong,18pvn,0.931,horses,NaN,NaN,0,0,0,1,1.067261,3.069
VMU,keyboard,leftlong,18pvn,1.797,wolves,20,63.08,0,1,1,1,0.9005127,3.397
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,9.94,0,0,0,0,1.41748,3.397
VMU,keyboard,leftlong,18pvn,0.603,wolves,40,21.35,0,0,0,1,1.467407,1.8
VMU,keyboard,leftlong,18pvn,1.469,positive,71.86,59.58,0,1,1,1,0.3835449,3.069
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,74.33,0,1,1,1,0.4334717,3.069
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,10.84,0,0,0,1,1.333984,2.531
VMU,keyboard,leftlong,18pvn,0.2,neutral,51.18,17.69,0,0,0,1,0.7337646,1.8
VMU,keyboard,leftlong,18pvn,1.797,negative,32.22,48.06,0,1,1,1,0.4334717,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,77.83,0,1,1,1,1.333984,2.203
VMU,keyboard,leftlong,18pvn,2.2,wolves,40,13.94,0,1,1,1,0.3668213,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,91.36,0,1,1,1,0.7171631,3.8
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,17.2,0,0,0,1,1.083984,3.397
VMU,keyboard,leftlong,18pvn,1.469,negative,39.69,46.97,0,1,1,1,1.150513,3.069
VMU,keyboard,leftlong,18pvn,1.797,negative,19.14,78.34,0,1,1,1,1.217285,3.069
VMU,keyboard,leftlong,18pvn,0.603,dogs,80,88.43,0,0,0,1,0.4669189,2.531
VMU,keyboard,leftlong,18pvn,0.931,positive,94.4,37.63,0,0,0,1,0.9837646,2.531
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,74.98,0,1,1,1,0.3835449,3.397
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,18.5,0,1,1,1,0.4334717,3.397
VMU,keyboard,leftlong,18pvn,0.2,positive,84.07,7.78,0,0,0,1,0.6502686,3.8
VMU,keyboard,leftlong,18pvn,0.2,negative,39.21,37.44,0,0,0,1,0.5668945,3.397
VMU,keyboard,leftlong,18pvn,1.797,dogs,60,21.35,0,1,1,1,0.2834473,1.8
VMU,keyboard,leftlong,18pvn,1.797,wolves,40,28.44,0,1,1,1,0.3670654,2.531
VMU,keyboard,leftlong,18pvn,0.2,positive,89.82,43.09,0,0,0,1,0.6003418,3.397
VMU,keyboard,leftlong,18pvn,0.603,dogs,80,76.36,0,0,0,1,1.167358,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,11.41,0,0,0,1,1.60083,3.8
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,76.36,0,0,0,0,1.117188,1.8
VMU,keyboard,leftlong,18pvn,0.603,horses,NaN,NaN,0,0,0,1,0.800415,3.397
VMU,keyboard,leftlong,18pvn,2.2,positive,88.8,7.66,0,1,1,1,1.60083,1.8
VMU,keyboard,leftlong,18pvn,1.469,dogs,80,73.59,0,1,1,1,0.3835449,1.8
VMU,keyboard,leftlong,18pvn,1.797,zebras,NaN,NaN,0,1,1,1,0.4168701,3.8
VMU,keyboard,leftlong,18pvn,0.603,wolves,20,70.58,0,0,0,1,0.7336426,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,79.87,0,1,1,1,0.4168701,2.203
VMU,keyboard,leftlong,18pvn,0.931,positive,86.13,7.73,0,0,0,1,0.6003418,3.397
VMU,keyboard,leftlong,18pvn,1.469,horses,NaN,NaN,0,1,1,1,0.3500977,3.069
VMU,keyboard,leftlong,18pvn,0.603,wolves,40,29.83,0,0,0,1,0.633667,1.8
VMU,keyboard,leftlong,18pvn,0.931,positive,82.81,36.59,0,0,0,1,0.7670898,2.531
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,9.94,0,1,1,1,1.884277,3.069
VMU,keyboard,leftlong,18pvn,0.2,wolves,40,12.39,0,0,0,1,0.5668945,3.069
VMU,keyboard,leftlong,18pvn,0.603,dogs,80,64.55,0,0,0,1,0.6003418,3.069
VMU,keyboard,leftlong,18pvn,2.2,positive,94.4,37.63,0,1,1,1,0.4168701,2.203
VMU,keyboard,leftlong,18pvn,1.797,dogs,60,9.94,0,1,1,1,0.8170166,2.203
VMU,keyboard,leftlong,18pvn,0.2,positive,89.82,43.09,0,0,0,1,0.6003418,1.8
VMU,keyboard,leftlong,18pvn,0.2,negative,17.25,70.41,0,0,0,1,0.4835205,3.069
VMU,keyboard,leftlong,18pvn,0.603,positive,95.17,8.46,0,0,0,1,0.6837158,3.397
VMU,keyboard,leftlong,18pvn,1.797,wolves,20,94.62,0,1,1,1,0.6002197,2.203
VMU,keyboard,leftlong,18pvn,2.2,dogs,80,69.36,0,1,1,1,0.4335938,2.203
VMU,keyboard,leftlong,18pvn,1.469,negative,39.69,46.97,0,1,1,1,0.3834229,2.531
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,23.96,0,0,0,1,0.5168457,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,70.58,0,0,0,1,0.9504395,3.8
VMU,keyboard,leftlong,18pvn,0.2,wolves,20,55.09,0,0,0,1,0.6502686,3.069
VMU,keyboard,leftlong,18pvn,0.603,positive,91.27,57.64,0,0,0,1,0.7670898,3.069
VMU,keyboard,leftlong,18pvn,1.469,dogs,80,76.45,0,1,1,1,0.4669189,2.531
VMU,keyboard,leftlong,18pvn,0.931,positive,97.82,5.85,0,0,0,1,0.717041,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,69.36,0,0,0,1,0.7337646,1.8
VMU,keyboard,leftlong,18pvn,2.2,dogs,60,7.74,0,1,1,1,0.8171387,3.8
VMU,keyboard,leftlong,18pvn,0.931,negative,39.21,37.44,0,0,0,1,0.7337646,3.069
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,69.11,0,1,1,1,0.550293,2.203
VMU,keyboard,leftlong,18pvn,0.603,zebras,NaN,NaN,0,0,0,1,0.6837158,3.069
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,10.11,0,0,0,1,0.5501709,3.069
VMU,keyboard,leftlong,18pvn,2.2,dogs,60,10.84,0,1,1,1,0.3835449,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,79.3,0,0,0,1,0.6837158,3.397
VMU,keyboard,leftlong,18pvn,0.603,wolves,40,29.83,0,0,0,1,0.6501465,2.203
VMU,keyboard,leftlong,18pvn,0.931,neutral,50.87,20.61,0,1,1,0,0.4168701,1.8
VMU,keyboard,leftlong,18pvn,0.603,wolves,40,21.68,0,0,0,1,0.550293,3.397
VMU,keyboard,leftlong,18pvn,0.2,negative,29.62,36.97,0,0,0,1,0.6170654,2.203
VMU,keyboard,leftlong,18pvn,1.797,dogs,80,100,0,1,1,1,0.3835449,2.203
VMU,keyboard,leftlong,18pvn,0.2,wolves,40,14.43,0,0,0,1,0.6169434,3.8
VMU,keyboard,leftlong,18pvn,1.469,negative,32.22,48.06,0,1,1,1,1.300659,2.531
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,11.41,0,0,0,1,0.4669189,2.531
VMU,keyboard,leftlong,18pvn,1.797,positive,84.07,7.78,0,1,1,1,0.4168701,3.069
VMU,keyboard,leftlong,18pvn,0.2,neutral,50.61,21.66,0,0,0,1,0.5335693,3.397
VMU,keyboard,leftlong,18pvn,2.2,negative,26.58,70.28,0,1,1,1,0.3835449,2.203
VMU,keyboard,leftlong,18pvn,1.797,horses,NaN,NaN,0,1,1,1,0.6002197,3.069
VMU,keyboard,leftlong,18pvn,1.797,positive,81.7,66.01,0,0,0,0,3.335083,3.397
VMU,keyboard,leftlong,18pvn,0.603,positive,88.8,7.66,0,0,0,1,0.6003418,3.069
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,94.62,0,1,1,1,1.300659,3.397
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,76.45,0,1,1,0,2.601318,2.531
VMU,keyboard,leftlong,18pvn,1.469,wolves,40,12.39,0,1,1,1,1.11731,3.397
VMU,keyboard,leftlong,18pvn,1.469,positive,97.82,5.85,0,1,1,1,0.3835449,3.069
VMU,keyboard,leftlong,18pvn,2.2,negative,35.16,39.16,0,1,1,1,0.3834229,2.203
VMU,keyboard,leftlong,18pvn,0.931,negative,17.25,70.41,0,0,0,1,0.4168701,2.531
VMU,keyboard,leftlong,18pvn,1.797,zebras,NaN,NaN,0,1,1,1,0.4168701,3.069
VMU,keyboard,leftlong,18pvn,1.797,horses,NaN,NaN,0,1,1,1,4.985962,2.531
VMU,keyboard,leftlong,18pvn,0.603,positive,89.82,43.09,0,0,0,1,0.6003418,3.069
VMU,keyboard,leftlong,18pvn,0.2,wolves,20,83.62,0,0,0,1,0.5168457,2.531
VMU,keyboard,leftlong,18pvn,0.931,negative,39.57,37.78,0,0,0,1,0.5169678,1.8
VMU,keyboard,leftlong,18pvn,0.931,zebras,NaN,NaN,0,0,0,1,1.817627,1.8
VMU,keyboard,leftlong,18pvn,0.2,wolves,40,15.16,0,0,0,1,0.7669678,3.8
VMU,keyboard,leftlong,18pvn,0.2,negative,0.78,91.29,0,0,0,1,1.00061,1.8
VMU,keyboard,leftlong,18pvn,1.469,positive,96.55,7.99,0,1,1,1,0.8670654,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,14.43,0,0,0,1,0.9837646,3.8
VMU,keyboard,leftlong,18pvn,1.469,negative,2.02,87.28,0,1,1,1,0.5168457,3.8
VMU,keyboard,leftlong,18pvn,0.931,dogs,60,11,0,0,0,1,0.8504639,2.203
VMU,keyboard,leftlong,18pvn,2.2,negative,0.78,91.29,0,1,1,1,0.4168701,1.8
VMU,keyboard,leftlong,18pvn,0.2,wolves,20,77.83,0,0,0,1,0.5168457,2.531
VMU,keyboard,leftlong,18pvn,0.931,dogs,80,79.3,0,1,1,0,1.500854,3.397
VMU,keyboard,leftlong,18pvn,1.797,zebras,NaN,NaN,0,1,1,1,2.951538,2.531
VMU,keyboard,leftlong,18pvn,2.2,wolves,20,63.08,1,-1,-1,-1,-2,-1
VMU,keyboard,leftlong,18pvn,2.2,wolves,20,63.08,0,1,1,1,1.700928,2.203
VMU,keyboard,leftlong,18pvn,1.469,neutral,50.17,13.26,0,0,0,0,0.8670654,2.531
VMU,keyboard,leftlong,18pvn,1.797,negative,19.14,78.34,0,1,1,1,0.4669189,3.8
VMU,keyboard,leftlong,18pvn,0.2,dogs,80,87.69,0,0,0,1,0.7337646,3.069
VMU,keyboard,leftlong,18pvn,1.469,positive,94.11,6.6,0,1,1,1,0.3334961,2.531
VMU,keyboard,leftlong,18pvn,0.603,horses,NaN,NaN,0,0,0,1,0.7669678,3.8
VMU,keyboard,leftlong,18pvn,1.469,dogs,60,10.11,0,1,1,1,0.3835449,3.397
VMU,keyboard,leftlong,18pvn,0.603,wolves,20,63.08,0,0,0,1,0.717041,3.397
VMU,keyboard,leftlong,18pvn,0.603,dogs,60,37.41,0,0,0,1,0.633667,3.397
VMU,keyboard,leftlong,18pvn,1.469,wolves,40,14.43,0,1,1,1,0.3835449,3.069
VMU,keyboard,leftlong,18pvn,0.603,positive,91.27,57.64,0,0,0,1,0.5168457,1.8
VMU,keyboard,leftlong,18pvn,0.2,positive,81.7,66.01,0,0,0,1,0.9171143,2.531
VMU,keyboard,leftlong,18pvn,0.931,wolves,40,15.16,0,0,0,1,1.167236,2.203
VMU,keyboard,leftlong,18pvn,1.797,neutral,50.25,23.78,0,1,1,1,1.384033,3.069
VMU,keyboard,leftlong,18pvn,1.469,wolves,20,78.57,0,1,1,1,0.3835449,3.8
VMU,keyboard,leftlong,18pvn,1.469,positive,88.8,7.66,0,1,1,1,0.3834229,2.203
VMU,keyboard,leftlong,18pvn,0.2,dogs,60,7.74,0,0,0,1,0.6003418,2.203
VMU,keyboard,leftlong,18pvn,0.931,wolves,20,77.02,0,0,0,1,1.60083,3.069
VMU,keyboard,leftlong,18pvn,1.469,zebras,NaN,NaN,0,1,1,1,0.9838867,3.069
VMU,keyboard,leftlong,18pvn,0.603,neutral,50.25,23.78,0,0,0,1,0.6002197,2.531
VMU,keyboard,leftlong,18pvn,0.2,positive,95.17,8.46,0,0,0,1,0.7003174,2.531
VMU,keyboard,leftlong,18pvn,0.931,zebras,NaN,NaN,0,0,0,1,0.6503906,3.8
VMU,keyboard,leftlong,18pvn,1.469,zebras,NaN,NaN,0,0,0,0,1.300659,3.8
VMU,keyboard,leftlong,18pvn,1.797,wolves,20,83.62,0,1,1,1,0.3334961,3.397
VMU,keyboard,leftlong,18pvn,1.797,negative,39.68,38.7,0,1,1,1,0.3334961,3.8
VMU,keyboard,leftlong,22pvn,1.797,neutral,49.43,17.89,0,1,1,1,0.5502777,2.203
VMU,keyboard,leftlong,22pvn,2.2,neutral,47.18,29.76,0,1,1,1,0.5002594,2.203
VMU,keyboard,leftlong,22pvn,1.469,neutral,47.49,2.05,0,1,1,1,1.267319,3.069
VMU,keyboard,leftlong,22pvn,0.603,neutral,51.87,23.84,0,0,0,1,1.167389,2.531
VMU,keyboard,leftlong,22pvn,1.797,neutral,51.21,23.4,0,1,1,1,1.183929,2.531
VMU,keyboard,leftlong,22pvn,0.931,neutral,52.91,22.26,0,0,0,1,0.8504028,3.069
VMU,keyboard,leftlong,22pvn,0.931,neutral,46.39,26.09,0,0,0,1,0.9671631,2.203
VMU,keyboard,leftlong,22pvn,1.469,neutral,47.49,2.05,0,1,1,1,1.183899,3.069
VMU,keyboard,leftlong,22pvn,0.931,neutral,51.21,23.4,0,0,0,1,1.100586,3.397
VMU,keyboard,leftlong,22pvn,0.931,neutral,52.17,31.66,0,0,0,1,0.8337708,2.531
VMU,keyboard,leftlong,22pvn,0.603,neutral,51.37,23.25,0,0,0,1,1.267303,2.203
VMU,keyboard,leftlong,22pvn,1.797,neutral,48.31,26.6,0,1,1,1,1.017212,3.069
VMU,keyboard,leftlong,22pvn,0.603,negative,35.16,39.16,0,0,0,1,0.8672791,2.531
VMU,keyboard,leftlong,22pvn,0.2,wolves,20,83.62,0,0,0,1,1.334015,3.8
VMU,keyboard,leftlong,22pvn,1.469,dogs,60,11,0,1,1,1,0.8837891,3.069
VMU,keyboard,leftlong,22pvn,2.2,horses,NaN,NaN,0,1,1,1,0.7170105,3.069
VMU,keyboard,leftlong,22pvn,0.931,zebras,NaN,NaN,0,0,0,1,1.18396,3.069
VMU,keyboard,leftlong,22pvn,0.603,dogs,60,11.41,0,0,0,1,0.8337708,3.069
VMU,keyboard,leftlong,22pvn,1.469,positive,82.81,36.59,0,1,1,1,1.100586,2.531
VMU,keyboard,leftlong,22pvn,0.603,wolves,20,74.33,0,0,0,1,0.8670654,3.069
VMU,keyboard,leftlong,22pvn,0.603,positive,96.55,7.99,0,0,0,1,1.06723,3.069
VMU,keyboard,leftlong,22pvn,1.469,positive,82.81,36.59,0,1,1,1,0.9337769,1.8
VMU,keyboard,leftlong,22pvn,0.931,dogs,80,80.2,0,0,0,1,1.18396,1.8
VMU,keyboard,leftlong,22pvn,1.797,dogs,80,73.59,0,1,1,1,0.8504333,3.397
VMU,keyboard,leftlong,22pvn,1.797,positive,84.07,7.78,0,1,1,1,1.017181,2.531
VMU,keyboard,leftlong,22pvn,1.469,dogs,80,76.36,0,1,1,1,0.6170044,3.069
VMU,keyboard,leftlong,22pvn,1.469,positive,71.86,59.58,0,1,1,1,0.8337402,2.203
VMU,keyboard,leftlong,22pvn,1.797,wolves,20,83.21,0,1,1,1,0.6836548,3.069
VMU,keyboard,leftlong,22pvn,1.469,positive,86.13,7.73,0,1,1,1,0.8339233,3.8
VMU,keyboard,leftlong,22pvn,1.469,positive,96.55,7.99,0,1,1,1,0.8837891,3.8
VMU,keyboard,leftlong,22pvn,0.931,horses,NaN,NaN,0,0,0,1,0.800415,3.069
VMU,keyboard,leftlong,22pvn,1.469,wolves,40,13.94,0,1,1,1,0.8837891,3.069
VMU,keyboard,leftlong,22pvn,0.2,negative,39.68,38.7,0,0,0,1,1.617493,1.8
VMU,keyboard,leftlong,22pvn,0.931,dogs,60,37.41,0,0,0,1,1.050629,3.397
VMU,keyboard,leftlong,22pvn,0.603,wolves,40,15.16,0,0,0,1,0.7004089,2.531
VMU,keyboard,leftlong,22pvn,2.2,horses,NaN,NaN,0,1,1,1,0.6170959,3.397
VMU,keyboard,leftlong,22pvn,0.2,negative,2.02,87.28,0,0,0,1,0.9338074,3.069
VMU,keyboard,leftlong,22pvn,1.469,wolves,20,63.08,0,1,1,1,0.6835938,2.203
VMU,keyboard,leftlong,22pvn,0.931,dogs,80,69.11,0,0,0,1,1.400696,2.531
VMU,keyboard,leftlong,22pvn,0.603,wolves,40,29.83,0,0,0,1,0.800415,2.531
VMU,keyboard,leftlong,22pvn,1.797,positive,77.76,51.2,0,1,1,1,0.800415,2.203
VMU,keyboard,leftlong,22pvn,1.797,wolves,20,83.62,0,1,1,1,7.253754,3.397
VMU,keyboard,leftlong,22pvn,0.931,dogs,80,69.36,0,0,0,1,0.7170105,3.8
